,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,Infections,InfectionsRolling,Stringency,Date,CountryName,RegionName,PrescriptionIndex
396,3,3,2,4,2,3,2,4,2,3,2,4,62.90552420683598,75.8890465564297,0.4745260714285701,2020-12-19,Israel,,Plan 7
397,3,3,2,4,2,3,2,4,2,3,2,4,59.23381197254046,71.45974854658722,0.4745260714285701,2020-12-20,Israel,,Plan 7
398,3,3,2,4,2,3,2,4,2,3,2,4,55.77636277937921,67.28889480430122,0.4745260714285701,2020-12-21,Israel,,Plan 7
399,3,3,2,4,2,3,2,4,2,3,2,4,52.52067895206256,63.36141374105368,0.4745260714285701,2020-12-22,Israel,,Plan 7
400,3,3,2,4,2,3,2,4,2,3,2,4,49.454991146713475,59.663111761655976,0.4745260714285701,2020-12-23,Israel,,Plan 7
401,3,3,2,4,2,3,2,4,2,3,2,4,46.56821597808996,56.18062221496298,0.4745260714285701,2020-12-24,Israel,,Plan 7
402,3,3,2,4,2,3,2,4,2,3,2,4,43.84991610388454,52.90135730564374,0.4745260714285701,2020-12-25,Israel,,Plan 7
403,3,3,2,4,2,3,2,4,2,3,2,4,41.2902626244654,49.81346279387651,0.4745260714285701,2020-12-26,Israel,,Plan 7
404,3,3,2,4,2,3,2,4,2,3,2,4,38.879999664531624,46.905775321303814,0.4745260714285701,2020-12-27,Israel,,Plan 7
405,3,3,2,4,2,3,2,4,2,3,2,4,36.61041101078556,44.16778221150473,0.4745260714285701,2020-12-28,Israel,,Plan 7
406,3,3,2,4,2,3,2,4,2,3,2,4,34.47328868691557,41.58958360219801,0.4745260714285701,2020-12-29,Israel,,Plan 7
407,3,3,2,4,2,3,2,4,2,3,2,4,32.460903353967,39.1618567746628,0.4745260714285701,2020-12-30,Israel,,Plan 7
408,3,3,2,4,2,3,1,4,2,3,2,4,30.700230927564153,36.89500176744484,0.43541892857142733,2020-12-31,Israel,,Plan 7
409,3,3,2,4,2,3,1,4,2,3,2,4,29.102637211203326,34.78824763991895,0.43541892857142733,2021-01-01,Israel,,Plan 7
410,3,3,2,4,2,3,1,4,2,3,2,4,27.62366814663536,32.83587700022894,0.43541892857142733,2021-01-02,Israel,,Plan 7
411,3,3,2,4,2,3,1,4,2,3,2,4,26.239640012210813,31.030111335611682,0.43541892857142733,2021-01-03,Israel,,Plan 7
412,3,3,2,4,2,3,1,4,2,3,2,4,24.936780564007062,29.36244984321476,0.43541892857142733,2021-01-04,Israel,,Plan 7
413,3,3,2,4,2,3,1,4,2,3,2,4,23.706188147203658,27.82429262325591,0.43541892857142733,2021-01-05,Israel,,Plan 7
414,3,3,2,4,2,3,1,4,2,3,2,4,22.5414747127814,26.407231388800824,0.43541892857142733,2021-01-06,Israel,,Plan 7
415,3,0,2,4,2,0,0,4,2,3,2,4,22.39668491189106,25.221010529418955,0.12386535714285621,2021-01-07,Israel,,Plan 7
416,3,0,2,4,2,0,0,4,2,3,2,4,22.722666989479418,24.309586212029824,0.12386535714285621,2021-01-08,Israel,,Plan 7
417,3,0,2,4,2,0,0,4,2,3,2,4,23.286550392104665,23.68999796138258,0.12386535714285621,2021-01-09,Israel,,Plan 7
418,3,0,2,4,2,0,0,4,2,3,2,4,23.9946647628817,23.369287211478426,0.12386535714285621,2021-01-10,Israel,,Plan 7
419,3,0,2,4,2,0,0,4,2,3,2,4,24.81093666086687,23.35130951102982,0.12386535714285621,2021-01-11,Israel,,Plan 7
420,3,0,2,4,2,0,0,4,2,3,2,4,25.721822625185652,23.639257293598682,0.12386535714285621,2021-01-12,Israel,,Plan 7
421,3,0,2,4,2,0,0,4,2,3,2,4,26.722156407069587,24.23649753563985,0.12386535714285621,2021-01-13,Israel,,Plan 7
422,3,0,2,4,2,0,0,4,2,3,2,4,27.809806920728523,25.009800679759486,0.12386535714285621,2021-01-14,Israel,,Plan 7
423,3,0,2,4,2,0,0,4,2,3,2,4,28.983826385601095,25.904252022062586,0.12386535714285621,2021-01-15,Israel,,Plan 7
424,3,0,2,4,2,0,0,4,2,3,2,4,30.243887599413746,26.898157337392455,0.12386535714285621,2021-01-16,Israel,,Plan 7
425,3,0,2,4,2,0,0,4,2,3,2,4,31.59015086438435,27.98322678046426,0.12386535714285621,2021-01-17,Israel,,Plan 7
426,3,0,2,4,2,0,0,4,2,3,2,4,33.02324917957952,29.1564142831375,0.12386535714285621,2021-01-18,Israel,,Plan 7
427,3,3,2,4,2,3,0,4,2,3,2,4,534.7591982329536,391.84149769502864,0.39631178571428455,2020-11-19,Israel,,Plan 8
428,3,3,2,4,2,3,0,4,2,3,2,4,445.2345759295792,391.84149769502864,0.39631178571428455,2020-11-20,Israel,,Plan 8
429,3,3,2,4,2,3,0,4,2,3,2,4,397.2741710013266,391.84149769502864,0.39631178571428455,2020-11-21,Israel,,Plan 8
430,3,3,2,4,2,3,0,4,2,3,2,4,368.2088445310489,391.84149769502864,0.39631178571428455,2020-11-22,Israel,,Plan 8
431,3,3,2,4,2,3,0,4,2,3,2,4,347.88693728264,391.84149769502864,0.39631178571428455,2020-11-23,Israel,,Plan 8
432,3,3,2,4,2,3,0,4,2,3,2,4,331.75639578387256,391.84149769502864,0.39631178571428455,2020-11-24,Israel,,Plan 8
433,3,3,2,4,2,3,0,4,2,3,2,4,317.77036110377986,391.84149769502864,0.39631178571428455,2020-11-25,Israel,,Plan 8
434,3,0,2,4,2,0,0,4,2,3,2,4,319.1501595379744,361.0402064528888,0.12386535714285621,2020-11-26,Israel,,Plan 8
435,3,0,2,4,2,0,0,4,2,3,2,4,326.9020411826291,344.13555863189595,0.12386535714285621,2020-11-27,Israel,,Plan 8
436,3,0,2,4,2,0,0,4,2,3,2,4,337.56154851611586,335.60518399115153,0.12386535714285621,2020-11-28,Israel,,Plan 8
437,3,0,2,4,2,0,0,4,2,3,2,4,349.88904745433325,332.9880701230492,0.12386535714285621,2020-11-29,Israel,,Plan 8
438,3,0,2,4,2,0,0,4,2,3,2,4,363.4817257409721,335.21589704566816,0.12386535714285621,2020-11-30,Israel,,Plan 8
439,3,0,2,4,2,0,0,4,2,3,2,4,378.22904885460184,341.8548474843438,0.12386535714285621,2020-12-01,Israel,,Plan 8
440,3,0,2,4,2,0,0,4,2,3,2,4,394.1130543289092,352.7609465165051,0.12386535714285621,2020-12-02,Israel,,Plan 8
441,3,0,2,4,2,1,0,4,2,3,2,4,409.35434722810055,365.647259043666,0.14124630952380854,2020-12-03,Israel,,Plan 8
442,3,0,2,4,2,1,0,4,2,3,2,4,424.6881140718021,379.6166980278336,0.14124630952380854,2020-12-04,Israel,,Plan 8
443,3,0,2,4,2,1,0,4,2,3,2,4,440.4286094031477,394.3119924402667,0.14124630952380854,2020-12-05,Israel,,Plan 8
444,3,0,2,4,2,1,0,4,2,3,2,4,456.71495932048384,409.57283699257385,0.14124630952380854,2020-12-06,Israel,,Plan 8
445,3,0,2,4,2,1,0,4,2,3,2,4,473.6141446460471,425.3060396932989,0.14124630952380854,2020-12-07,Israel,,Plan 8
446,3,0,2,4,2,1,0,4,2,3,2,4,491.16404334856185,441.4396103352932,0.14124630952380854,2020-12-08,Israel,,Plan 8
447,3,0,2,4,2,1,0,4,2,3,2,4,509.3913659717114,457.9079405699792,0.14124630952380854,2020-12-09,Israel,,Plan 8
448,3,0,2,4,2,0,0,4,2,3,2,4,530.5381627932311,475.21991422214074,0.12386535714285621,2020-12-10,Israel,,Plan 8
449,3,0,2,4,2,0,0,4,2,3,2,4,553.7688758715433,493.6600230506752,0.12386535714285621,2020-12-11,Israel,,Plan 8
450,3,0,2,4,2,0,0,4,2,3,2,4,578.7432172735033,513.4192527464403,0.12386535714285621,2020-12-12,Israel,,Plan 8
451,3,0,2,4,2,0,0,4,2,3,2,4,605.333791945319,534.6505145499882,0.12386535714285621,2020-12-13,Israel,,Plan 8
452,3,0,2,4,2,0,0,4,2,3,2,4,633.5067878144959,557.4923207169094,0.12386535714285621,2020-12-14,Israel,,Plan 8
453,3,0,2,4,2,0,0,4,2,3,2,4,663.2716757059226,582.0791253393895,0.12386535714285621,2020-12-15,Israel,,Plan 8
454,3,0,2,4,2,0,0,4,2,3,2,4,694.6599452436599,608.5460652353821,0.12386535714285621,2020-12-16,Israel,,Plan 8
455,3,0,2,4,2,1,0,4,2,3,2,4,724.7567363814427,636.2915757479839,0.14124630952380854,2020-12-17,Israel,,Plan 8
456,3,0,2,4,2,1,0,4,2,3,2,4,754.7020929590234,664.9963210461954,0.14124630952380854,2020-12-18,Israel,,Plan 8
457,3,0,2,4,2,1,0,4,2,3,2,4,785.0209289440966,694.4645655705657,0.14124630952380854,2020-12-19,Israel,,Plan 8
458,3,0,2,4,2,1,0,4,2,3,2,4,815.9802837033496,724.5569215359986,0.14124630952380854,2020-12-20,Israel,,Plan 8
459,3,0,2,4,2,1,0,4,2,3,2,4,847.736647196663,755.1611871620225,0.14124630952380854,2020-12-21,Israel,,Plan 8
460,3,0,2,4,2,1,0,4,2,3,2,4,880.3973923610318,786.1791466841811,0.14124630952380854,2020-12-22,Israel,,Plan 8
461,3,0,2,4,2,1,0,4,2,3,2,4,914.0468416100856,817.5201318793846,0.14124630952380854,2020-12-23,Israel,,Plan 8
462,3,0,2,4,2,0,0,4,2,3,2,4,952.6866787416772,850.081552216561,0.12386535714285621,2020-12-24,Israel,,Plan 8
463,3,0,2,4,2,0,0,4,2,3,2,4,994.8910314618203,884.3942577169606,0.12386535714285621,2020-12-25,Israel,,Plan 8
464,3,0,2,4,2,0,0,4,2,3,2,4,1040.0856639790375,920.8320770076664,0.12386535714285621,2020-12-26,Israel,,Plan 8
465,3,0,2,4,2,0,0,4,2,3,2,4,1088.06089006183,959.700735058878,0.12386535714285621,2020-12-27,Israel,,Plan 8
466,3,0,2,4,2,0,0,4,2,3,2,4,1138.766431931194,1001.2764185923822,0.12386535714285621,2020-12-28,Israel,,Plan 8
467,3,0,2,4,2,0,0,4,2,3,2,4,1192.2250844436319,1045.8232317470395,0.12386535714285621,2020-12-29,Israel,,Plan 8
468,3,0,2,4,2,0,0,4,2,3,2,4,1248.4962473368494,1093.6017182794344,0.12386535714285621,2020-12-30,Israel,,Plan 8
469,3,0,2,4,2,0,0,4,2,3,2,4,1307.6603548104108,1144.3122434321106,0.12386535714285621,2020-12-31,Israel,,Plan 8
470,3,0,2,4,2,0,0,4,2,3,2,4,1369.8120685305225,1197.8723915847822,0.12386535714285621,2021-01-01,Israel,,Plan 8
471,3,0,2,4,2,0,0,4,2,3,2,4,1435.0571704970948,1254.2968925159332,0.12386535714285621,2021-01-02,Israel,,Plan 8
472,3,0,2,4,2,0,0,4,2,3,2,4,1503.5110486628837,1313.6469151732267,0.12386535714285621,2021-01-03,Israel,,Plan 8
473,3,0,2,4,2,0,0,4,2,3,2,4,1575.2978879850311,1376.0085517523464,0.12386535714285621,2021-01-04,Israel,,Plan 8
474,3,0,2,4,2,0,0,4,2,3,2,4,1650.5501891079307,1441.4835667043887,0.12386535714285621,2021-01-05,Israel,,Plan 8
475,3,0,2,4,2,0,0,4,2,3,2,4,1729.4084596976268,1510.1853113273573,0.12386535714285621,2021-01-06,Israel,,Plan 8
476,3,0,2,4,2,0,0,3,2,3,2,4,1825.4120066332432,1584.1498330163333,0.1114814285714277,2021-01-07,Israel,,Plan 8
477,3,0,2,4,2,0,0,3,2,3,2,4,1936.351525854468,1665.084041205468,0.1114814285714277,2021-01-08,Israel,,Plan 8
478,3,0,2,4,2,0,0,3,2,3,2,4,2059.7310303877084,1754.3231640469846,0.1114814285714277,2021-01-09,Israel,,Plan 8
479,3,0,2,4,2,0,0,3,2,3,2,4,2194.796165775727,1853.0781807773908,0.1114814285714277,2021-01-10,Israel,,Plan 8
480,3,0,2,4,2,0,0,3,2,3,2,4,2341.547293318879,1962.5423815393692,0.1114814285714277,2021-01-11,Israel,,Plan 8
481,3,0,2,4,2,0,0,3,2,3,2,4,2500.331168092038,2083.9396642513843,0.1114814285714277,2021-01-12,Israel,,Plan 8
482,3,0,2,4,2,0,0,3,2,3,2,4,2671.673243442258,2218.548919072046,0.1114814285714277,2021-01-13,Israel,,Plan 8
483,3,0,2,4,2,0,0,3,2,3,2,4,2856.2093008067136,2365.8056753825417,0.1114814285714277,2021-01-14,Israel,,Plan 8
484,3,0,2,4,2,0,0,3,2,3,2,4,3054.6578490009,2525.5637215463175,0.1114814285714277,2021-01-15,Israel,,Plan 8
485,3,0,2,4,2,0,0,3,2,3,2,4,3267.809233585834,2698.1463220031924,0.1114814285714277,2021-01-16,Israel,,Plan 8
486,3,0,2,4,2,0,0,3,2,3,2,4,3496.5215750698794,2884.1070947595003,0.1114814285714277,2021-01-17,Israel,,Plan 8
487,3,0,2,4,2,0,0,3,2,3,2,4,3741.7195226859467,3084.1316989547954,0.1114814285714277,2021-01-18,Israel,,Plan 8
488,3,0,2,4,2,1,0,4,2,3,2,4,580.3349098863778,554.3186562650963,0.14124630952380854,2020-11-19,Israel,,Plan 9
489,3,0,2,4,2,1,0,4,2,3,2,4,534.2552909778692,554.3186562650963,0.14124630952380854,2020-11-20,Israel,,Plan 9
490,3,0,2,4,2,1,0,4,2,3,2,4,526.0773629842344,554.3186562650963,0.14124630952380854,2020-11-21,Israel,,Plan 9
491,3,0,2,4,2,1,0,4,2,3,2,4,534.0890620384802,554.3186562650963,0.14124630952380854,2020-11-22,Israel,,Plan 9
492,3,0,2,4,2,1,0,4,2,3,2,4,549.265471163274,554.3186562650963,0.14124630952380854,2020-11-23,Israel,,Plan 9
493,3,0,2,4,2,1,0,4,2,3,2,4,567.864505801869,554.3186562650963,0.14124630952380854,2020-11-24,Israel,,Plan 9
494,3,0,2,4,2,1,0,4,2,3,2,4,588.343991003569,554.3186562650963,0.14124630952380854,2020-11-25,Israel,,Plan 9
495,3,0,2,4,2,0,0,4,2,3,2,4,613.1277251993073,559.0033441669433,0.12386535714285621,2020-11-26,Israel,,Plan 9
496,3,0,2,4,2,0,0,4,2,3,2,4,640.5883239436214,574.193777447765,0.12386535714285621,2020-11-27,Israel,,Plan 9
497,3,0,2,4,2,0,0,4,2,3,2,4,670.1021490114923,594.7687468802305,0.12386535714285621,2020-11-28,Israel,,Plan 9
498,3,0,2,4,2,0,0,4,2,3,2,4,701.4519270501369,618.6777275961814,0.12386535714285621,2020-11-29,Israel,,Plan 9
499,3,0,2,4,2,0,0,4,2,3,2,4,734.5850652068677,645.1519553166947,0.12386535714285621,2020-11-30,Israel,,Plan 9
500,3,0,2,4,2,0,0,4,2,3,2,4,769.5169770409769,673.9594512079959,0.12386535714285621,2020-12-01,Israel,,Plan 9
501,3,0,2,4,2,0,0,4,2,3,2,4,806.292856494429,705.095003420976,0.12386535714285621,2020-12-02,Israel,,Plan 9
502,3,0,2,4,2,1,0,4,2,3,2,4,841.4211360688236,737.7083478309067,0.14124630952380854,2020-12-03,Israel,,Plan 9
503,3,0,2,4,2,1,0,4,2,3,2,4,876.3173493034407,771.3839228823097,0.14124630952380854,2020-12-04,Israel,,Plan 9
504,3,0,2,4,2,1,0,4,2,3,2,4,911.6268217944983,805.8874475655961,0.14124630952380854,2020-12-05,Israel,,Plan 9
505,3,0,2,4,2,1,0,4,2,3,2,4,947.6733150649895,841.0619315677179,0.14124630952380854,2020-12-06,Israel,,Plan 9
506,3,0,2,4,2,1,0,4,2,3,2,4,984.6435112236395,876.7845667129711,0.14124630952380854,2020-12-07,Israel,,Plan 9
507,3,0,2,4,2,1,0,4,2,3,2,4,1022.6636772175507,912.9483810239101,0.14124630952380854,2020-12-08,Israel,,Plan 9
508,3,0,2,4,2,1,0,4,2,3,2,4,1061.832034715876,949.4539779126883,0.14124630952380854,2020-12-09,Israel,,Plan 9
509,3,0,2,4,2,0,0,4,2,3,2,4,1106.8296869329138,987.369485178987,0.12386535714285621,2020-12-10,Israel,,Plan 9
510,3,0,2,4,2,0,0,4,2,3,2,4,1155.9762363177938,1027.320754752466,0.12386535714285621,2020-12-11,Israel,,Plan 9
511,3,0,2,4,2,0,0,4,2,3,2,4,1208.5958432676346,1069.7449006771997,0.12386535714285621,2020-12-12,Israel,,Plan 9
512,3,0,2,4,2,0,0,4,2,3,2,4,1264.4419520022561,1114.9975630968092,0.12386535714285621,2020-12-13,Israel,,Plan 9
513,3,0,2,4,2,0,0,4,2,3,2,4,1323.4552030582415,1163.3992333588953,0.12386535714285621,2020-12-14,Israel,,Plan 9
514,3,0,2,4,2,0,0,4,2,3,2,4,1385.6616639298009,1215.2560886035023,0.12386535714285621,2020-12-15,Israel,,Plan 9
515,3,0,2,4,2,0,0,4,2,3,2,4,1451.12990877035,1270.8700706112845,0.12386535714285621,2020-12-16,Israel,,Plan 9
516,3,0,2,4,2,1,0,4,2,3,2,4,1513.7838807798266,1329.0063840179864,0.14124630952380854,2020-12-17,Israel,,Plan 9
517,3,0,2,4,2,1,0,4,2,3,2,4,1575.9984831773238,1389.0095621407763,0.14124630952380854,2020-12-18,Israel,,Plan 9
518,3,0,2,4,2,1,0,4,2,3,2,4,1638.8671674274751,1450.4768941636105,0.14124630952380854,2020-12-19,Israel,,Plan 9
519,3,0,2,4,2,1,0,4,2,3,2,4,1702.9451882941337,1513.1202136338786,0.14124630952380854,2020-12-20,Israel,,Plan 9
520,3,0,2,4,2,1,0,4,2,3,2,4,1768.5560058200763,1576.7060425998552,0.14124630952380854,2020-12-21,Israel,,Plan 9
521,3,0,2,4,2,1,0,4,2,3,2,4,1835.919083660523,1641.0285311328155,0.14124630952380854,2020-12-22,Israel,,Plan 9
522,3,0,2,4,2,1,0,4,2,3,2,4,1905.2041757352697,1705.8962835563755,0.14124630952380854,2020-12-23,Israel,,Plan 9
523,3,0,2,4,2,0,0,4,2,3,2,4,1984.7306162942996,1773.1743886298716,0.12386535714285621,2020-12-24,Israel,,Plan 9
524,3,0,2,4,2,0,0,4,2,3,2,4,2071.5107487593204,1843.9618551415854,0.12386535714285621,2020-12-25,Israel,,Plan 9
525,3,0,2,4,2,0,0,4,2,3,2,4,2164.3289317800886,1919.0278214776731,0.12386535714285621,2020-12-26,Israel,,Plan 9
526,3,0,2,4,2,0,0,4,2,3,2,4,2262.7269094909375,1998.9966387915022,0.12386535714285621,2020-12-27,Israel,,Plan 9
527,3,0,2,4,2,0,0,4,2,3,2,4,2366.576303870598,2084.4281099415766,0.12386535714285621,2020-12-28,Israel,,Plan 9
528,3,0,2,4,2,0,0,4,2,3,2,4,2475.898519716488,2175.853743663857,0.12386535714285621,2020-12-29,Israel,,Plan 9
529,3,0,2,4,2,0,0,4,2,3,2,4,2590.7885083052884,2273.7943626024316,0.12386535714285621,2020-12-30,Israel,,Plan 9
530,3,0,2,4,2,0,0,4,2,3,2,4,2711.3820518700813,2377.6017105418287,0.12386535714285621,2020-12-31,Israel,,Plan 9
531,3,0,2,4,2,0,0,4,2,3,2,4,2837.8412909408507,2487.0775022820476,0.12386535714285621,2021-01-01,Israel,,Plan 9
532,3,0,2,4,2,0,0,4,2,3,2,4,2970.347942037414,2602.223075175951,0.12386535714285621,2021-01-02,Israel,,Plan 9
533,3,0,2,4,2,0,0,4,2,3,2,4,3109.0998134837546,2723.133490032068,0.12386535714285621,2021-01-03,Israel,,Plan 9
534,3,0,2,4,2,0,0,4,2,3,2,4,3254.308762481053,2849.9524126907045,0.12386535714285621,2021-01-04,Israel,,Plan 9
535,3,0,2,4,2,0,0,4,2,3,2,4,3406.1993078728524,2982.85252528447,0.12386535714285621,2021-01-05,Israel,,Plan 9
536,3,0,2,4,2,0,0,4,2,3,2,4,3565.007571002885,3122.026677098413,0.12386535714285621,2021-01-06,Israel,,Plan 9
537,3,0,2,4,2,0,0,4,2,3,2,4,3730.980405817379,3267.68358480517,0.12386535714285621,2021-01-07,Israel,,Plan 9
538,3,0,2,4,2,0,0,4,2,3,2,4,3904.374621952187,3420.0454892353605,0.12386535714285621,2021-01-08,Israel,,Plan 9
539,3,0,2,4,2,0,0,4,2,3,2,4,4085.4562621583236,3579.3466778240618,0.12386535714285621,2021-01-09,Israel,,Plan 9
540,3,0,2,4,2,0,0,4,2,3,2,4,4274.499914066691,3745.832406478767,0.12386535714285621,2021-01-10,Israel,,Plan 9
541,3,0,2,4,2,0,0,4,2,3,2,4,4471.788033921997,3919.7580166846165,0.12386535714285621,2021-01-11,Israel,,Plan 9
542,3,0,2,4,2,0,0,4,2,3,2,4,4677.61025713918,4101.388152294092,0.12386535714285621,2021-01-12,Israel,,Plan 9
543,3,0,2,4,2,0,0,4,2,3,2,4,4892.262693913029,4290.996026995541,0.12386535714285621,2021-01-13,Israel,,Plan 9
544,3,0,2,4,2,0,0,4,2,3,2,4,5116.047200054639,4488.862711886578,0.12386535714285621,2021-01-14,Israel,,Plan 9
545,3,0,2,4,2,0,0,4,2,3,2,4,5349.270553321514,4695.27641636791,0.12386535714285621,2021-01-15,Israel,,Plan 9
546,3,0,2,4,2,0,0,4,2,3,2,4,5592.243628892958,4910.531754472859,0.12386535714285621,2021-01-16,Israel,,Plan 9
547,3,0,2,4,2,0,0,4,2,3,2,4,5845.280464011206,5134.928975893504,0.12386535714285621,2021-01-17,Israel,,Plan 9
548,3,0,2,4,2,0,0,4,2,3,2,4,6108.697301948266,5368.773157040113,0.12386535714285621,2021-01-18,Israel,,Plan 9
549,3,3,2,4,2,3,2,4,2,3,2,4,523.7542447074297,358.31084381321347,0.4745260714285701,2020-11-19,Israel,,Plan 10
550,3,3,2,4,2,3,2,4,2,3,2,4,424.3336261736701,358.31084381321347,0.4745260714285701,2020-11-20,Israel,,Plan 10
551,3,3,2,4,2,3,2,4,2,3,2,4,368.1629655043908,358.31084381321347,0.4745260714285701,2020-11-21,Israel,,Plan 10
552,3,3,2,4,2,3,2,4,2,3,2,4,332.35553360206916,358.31084381321347,0.4745260714285701,2020-11-22,Israel,,Plan 10
553,3,3,2,4,2,3,2,4,2,3,2,4,306.4321696446133,358.31084381321347,0.4745260714285701,2020-11-23,Israel,,Plan 10
554,3,3,2,4,2,3,2,4,2,3,2,4,285.5770353228565,358.31084381321347,0.4745260714285701,2020-11-24,Israel,,Plan 10
555,3,3,2,4,2,3,2,4,2,3,2,4,267.5603317374646,358.31084381321347,0.4745260714285701,2020-11-25,Israel,,Plan 10
556,3,3,2,4,2,3,2,4,2,3,2,4,251.3340538628897,319.39367369256485,0.4745260714285701,2020-11-26,Israel,,Plan 10
557,3,3,2,4,2,3,2,4,2,3,2,4,236.39121610869043,292.54475796899635,0.4745260714285701,2020-11-27,Israel,,Plan 10
558,3,3,2,4,2,3,2,4,2,3,2,4,222.4733531636132,271.7319562060281,0.4745260714285701,2020-11-28,Israel,,Plan 10
559,3,3,2,4,2,3,2,4,2,3,2,4,209.43697013870582,254.17216142554767,0.4745260714285701,2020-11-29,Israel,,Plan 10
560,3,3,2,4,2,3,2,4,2,3,2,4,197.1925109892538,238.56649590335343,0.4745260714285701,2020-11-30,Israel,,Plan 10
561,3,3,2,4,2,3,2,4,2,3,2,4,185.67643088496538,224.2949809836547,0.4745260714285701,2020-12-01,Israel,,Plan 10
562,3,3,2,4,2,3,2,4,2,3,2,4,174.83836771191966,211.04898612286257,0.4745260714285701,2020-12-02,Israel,,Plan 10
563,3,0,2,4,2,1,1,4,2,3,2,4,171.52907582716267,199.64827497490157,0.18035345238095135,2020-12-03,Israel,,Plan 10
564,3,0,2,4,2,1,1,4,2,3,2,4,171.56079358505008,190.38678604295296,0.18035345238095135,2020-12-04,Israel,,Plan 10
565,3,0,2,4,2,1,1,4,2,3,2,4,173.15468827292563,183.34126248714045,0.18035345238095135,2020-12-05,Israel,,Plan 10
566,3,0,2,4,2,1,1,4,2,3,2,4,175.58544626323558,178.5053305049304,0.18035345238095135,2020-12-06,Israel,,Plan 10
567,3,0,2,4,2,1,1,4,2,3,2,4,178.5628087119439,175.8439444653147,0.18035345238095135,2020-12-07,Israel,,Plan 10
568,3,0,2,4,2,1,1,4,2,3,2,4,181.9669491704956,175.31401850610473,0.18035345238095135,2020-12-08,Israel,,Plan 10
569,3,0,2,4,2,1,1,4,2,3,2,4,185.74161648815596,176.8716254741385,0.18035345238095135,2020-12-09,Israel,,Plan 10
570,3,0,2,4,2,1,0,4,2,3,2,4,190.51611445167518,179.58405956335454,0.14124630952380854,2020-12-10,Israel,,Plan 10
571,3,0,2,4,2,1,0,4,2,3,2,4,195.97355422068554,183.07159679701675,0.14124630952380854,2020-12-11,Israel,,Plan 10
572,3,0,2,4,2,1,0,4,2,3,2,4,201.96965211355078,187.18802020282035,0.14124630952380854,2020-12-12,Israel,,Plan 10
573,3,0,2,4,2,1,0,4,2,3,2,4,208.43513726943794,191.88083320370643,0.14124630952380854,2020-12-13,Israel,,Plan 10
574,3,0,2,4,2,1,0,4,2,3,2,4,215.33409066047972,197.13387348206865,0.14124630952380854,2020-12-14,Israel,,Plan 10
575,3,0,2,4,2,1,0,4,2,3,2,4,222.64633015027053,202.94521362203653,0.14124630952380854,2020-12-15,Israel,,Plan 10
576,3,0,2,4,2,1,0,4,2,3,2,4,230.35998005861123,209.31926556067296,0.14124630952380854,2020-12-16,Israel,,Plan 10
577,3,0,2,4,2,1,0,4,2,3,2,4,238.46825986174693,216.16957204782608,0.14124630952380854,2020-12-17,Israel,,Plan 10
578,3,0,2,4,2,1,0,4,2,3,2,4,246.968009993317,223.45449430105919,0.14124630952380854,2020-12-18,Israel,,Plan 10
579,3,0,2,4,2,1,0,4,2,3,2,4,255.85893333409706,231.15296304685148,0.14124630952380854,2020-12-19,Israel,,Plan 10
580,3,0,2,4,2,1,0,4,2,3,2,4,265.14313646437455,239.25410578898527,0.14124630952380854,2020-12-20,Israel,,Plan 10
581,3,0,2,4,2,1,0,4,2,3,2,4,274.824808306354,247.7527797383959,0.14124630952380854,2020-12-21,Israel,,Plan 10
582,3,0,2,4,2,1,0,4,2,3,2,4,284.90997093588675,256.6475855649125,0.14124630952380854,2020-12-22,Israel,,Plan 10
583,3,0,2,4,2,1,0,4,2,3,2,4,295.40627568022785,265.93991351085776,0.14124630952380854,2020-12-23,Israel,,Plan 10
584,3,0,2,4,2,1,0,4,2,3,2,4,306.32283380268086,275.6334240738483,0.14124630952380854,2020-12-24,Israel,,Plan 10
585,3,0,2,4,2,1,0,4,2,3,2,4,317.67007697977067,285.73371935762736,0.14124630952380854,2020-12-25,Israel,,Plan 10
586,3,0,2,4,2,1,0,4,2,3,2,4,329.4596404771147,296.2481060923442,0.14124630952380854,2020-12-26,Israel,,Plan 10
587,3,0,2,4,2,1,0,4,2,3,2,4,341.7042675047584,307.1854105266848,0.14124630952380854,2020-12-27,Israel,,Plan 10
588,3,0,2,4,2,1,0,4,2,3,2,4,354.4177323718741,318.5558282503304,0.14124630952380854,2020-12-28,Israel,,Plan 10
589,3,0,2,4,2,1,0,4,2,3,2,4,367.6147800404696,330.3708009795566,0.14124630952380854,2020-12-29,Israel,,Plan 10
590,3,0,2,4,2,1,0,4,2,3,2,4,381.3110777806046,342.6429155653247,0.14124630952380854,2020-12-30,Israel,,Plan 10
591,3,0,2,4,2,1,0,4,2,3,2,4,395.5231786132433,355.3858219668336,0.14124630952380854,2020-12-31,Israel,,Plan 10
592,3,0,2,4,2,1,0,4,2,3,2,4,410.26849482587625,368.6141673734202,0.14124630952380854,2021-01-01,Israel,,Plan 10
593,3,0,2,4,2,1,0,4,2,3,2,4,425.56527905638205,382.3435443133154,0.14124630952380854,2021-01-02,Israel,,Plan 10
594,3,0,2,4,2,1,0,4,2,3,2,4,441.4326129758678,396.5904508091882,0.14124630952380854,2021-01-03,Israel,,Plan 10
